timestamp,mmsi,latitude,longitude,speed,course
2026-09-17 14:26:00,371928471,2.72,101.35,19.2,310
2026-09-17 14:27:00,371928471,2.76,101.31,19.2,310
2026-09-17 14:28:00,371928471,2.8,101.27,19.2,310
2026-09-17 14:29:00,371928471,2.83,101.235,19.2,310
2026-09-17 14:30:00,371928471,2.8512,101.2145,19.2,310
2026-09-17 14:31:00,371928471,2.87,101.19,19.2,310
2026-09-17 14:20:00,235081923,14.4051,86.7025,13.2,45
2026-09-17 14:21:00,235081923,14.4157,86.7131,13.2,45
2026-09-17 14:22:00,235081923,14.4263,86.7237,13.2,45
2026-09-17 14:23:00,235081923,14.4369,86.7343,13.2,45
2026-09-17 14:24:00,235081923,14.4476,86.745,13.2,45
2026-09-17 14:25:00,235081923,14.4582,86.7556,13.2,45
2026-09-17 14:26:00,235081923,14.4688,86.7662,13.2,45
2026-09-17 14:27:00,235081923,14.4794,86.7768,13.2,45
2026-09-17 14:28:00,235081923,14.49,86.7874,13.2,45
2026-09-17 14:29:00,235081923,14.5006,86.798,13.2,45
2026-09-17 14:30:00,235081923,14.5112,86.8086,13.2,45
2026-09-17 14:31:00,235081923,14.5218,86.8192,13.2,45
2026-09-17 14:20:00,255806490,19.653,38.6839,20.4,345
2026-09-17 14:21:00,255806490,19.6675,38.68,20.4,345
2026-09-17 14:22:00,255806490,19.682,38.6761,20.4,345
2026-09-17 14:23:00,255806490,19.6965,38.6723,20.4,345
2026-09-17 14:24:00,255806490,19.711,38.6684,20.4,345
2026-09-17 14:25:00,255806490,19.7255,38.6645,20.4,345
2026-09-17 14:26:00,255806490,19.74,38.6606,20.4,345
2026-09-17 14:27:00,255806490,19.7544,38.6567,20.4,345
2026-09-17 14:28:00,255806490,19.7715,38.6554,22.9,345
2026-09-17 14:29:00,255806490,19.7827,38.6483,22.9,345
2026-09-17 14:30:00,255806490,19.7948,38.6419,22.9,345
2026-09-17 14:31:00,255806490,19.8099,38.6387,22.9,345
2026-09-17 14:20:00,440918230,5.6066,82.0863,18.9,272
2026-09-17 14:21:00,440918230,5.6072,82.0713,18.9,272
2026-09-17 14:22:00,440918230,5.6077,82.0563,18.9,272
2026-09-17 14:23:00,440918230,5.6082,82.0413,18.9,272
2026-09-17 14:24:00,440918230,5.6087,82.0263,18.9,272
2026-09-17 14:25:00,440918230,5.6093,82.0113,18.9,272
2026-09-17 14:26:00,440918230,5.6098,81.9964,18.9,272
2026-09-17 14:27:00,440918230,5.6103,81.9814,18.9,272
2026-09-17 14:28:00,440918230,5.6108,81.9664,18.9,272
2026-09-17 14:29:00,440918230,5.6114,81.9514,18.9,272
2026-09-17 14:30:00,440918230,5.6119,81.9364,18.9,272
2026-09-17 14:31:00,440918230,5.6124,81.9214,18.9,272
2026-09-17 14:20:00,310892301,24.3404,57.5612,14.5,298
2026-09-17 14:21:00,310892301,24.3548,57.5792,14.5,298
2026-09-17 14:22:00,310892301,24.3692,57.5972,14.5,298
2026-09-17 14:23:00,310892301,24.3836,57.6152,14.5,298
2026-09-17 14:24:00,310892301,24.398,57.6332,14.5,298
2026-09-17 14:25:00,310892301,24.4124,57.6692,14.0,290
2026-09-17 14:26:00,310892301,24.4265,57.6624,14.0,290
2026-09-17 14:27:00,310892301,24.4299,57.6472,14.0,290
2026-09-17 14:28:00,310892301,24.4202,57.635,14.0,290
2026-09-17 14:29:00,310892301,24.4046,57.635,14.0,290
2026-09-17 14:30:00,310892301,24.3949,57.6472,14.0,290
2026-09-17 14:31:00,310892301,24.3983,57.6624,14.0,290
2026-09-17 14:20:00,470912831,20.2559,68.1635,15.6,18
2026-09-17 14:21:00,470912831,20.2701,68.1681,15.6,18
2026-09-17 14:22:00,470912831,20.2844,68.1728,15.6,18
2026-09-17 14:23:00,470912831,20.2987,68.1774,15.6,18
2026-09-17 14:24:00,470912831,20.3129,68.1821,15.6,18
2026-09-17 14:25:00,470912831,20.3272,68.1867,15.6,18
2026-09-17 14:26:00,470912831,20.3415,68.1913,15.6,18
2026-09-17 14:27:00,470912831,20.3557,68.196,15.6,18
2026-09-17 14:28:00,470912831,20.37,68.2006,15.6,18
2026-09-17 14:29:00,470912831,20.3843,68.2052,15.6,18
2026-09-17 14:30:00,470912831,20.3985,68.2099,15.6,18
2026-09-17 14:31:00,470912831,20.4128,68.2145,15.6,18
2026-09-17 14:20:00,428091240,2.1755,73.3555,17.8,108
2026-09-17 14:21:00,428091240,2.1709,73.3697,17.8,108
2026-09-17 14:22:00,428091240,2.1662,73.384,17.8,108
2026-09-17 14:23:00,428091240,2.1616,73.3983,17.8,108
2026-09-17 14:24:00,428091240,2.1569,73.4125,17.8,108
2026-09-17 14:25:00,428091240,2.1523,73.4268,17.8,108
2026-09-17 14:26:00,428091240,2.1477,73.4411,17.8,108
2026-09-17 14:27:00,428091240,2.143,73.4553,17.8,108
2026-09-17 14:28:00,428091240,2.1384,73.4696,17.8,108
2026-09-17 14:29:00,428091240,2.1338,73.4839,17.8,108
2026-09-17 14:30:00,428091240,2.1291,73.4981,17.8,108
2026-09-17 14:31:00,428091240,2.1245,73.5124,17.8,108
2026-09-17 14:20:00,622189021,15.8371,41.456,12.1,160
2026-09-17 14:21:00,622189021,15.8231,41.4611,12.1,160
2026-09-17 14:22:00,622189021,15.809,41.4662,12.1,160
2026-09-17 14:23:00,622189021,15.7949,41.4714,12.1,160
2026-09-17 14:24:00,622189021,15.7808,41.4765,12.1,160
2026-09-17 14:25:00,622189021,15.7667,41.4816,12.1,160
2026-09-17 14:26:00,622189021,15.7526,41.4867,12.1,160
2026-09-17 14:27:00,622189021,15.7385,41.4919,12.1,160
2026-09-17 14:28:00,622189021,15.7292,41.5018,14.6,160
2026-09-17 14:29:00,622189021,15.7079,41.4997,14.6,160
2026-09-17 14:30:00,622189021,15.7005,41.5116,14.6,160
2026-09-17 14:31:00,622189021,15.681,41.5113,14.6,160
2026-09-17 14:20:00,566912301,1.304,103.7941,10.5,240
2026-09-17 14:21:00,566912301,1.2965,103.7811,10.5,240
2026-09-17 14:22:00,566912301,1.289,103.7681,10.5,240
2026-09-17 14:23:00,566912301,1.2815,103.7551,10.5,240
2026-09-17 14:24:00,566912301,1.274,103.7421,10.5,240
2026-09-17 14:25:00,566912301,1.2665,103.7291,10.5,240
2026-09-17 14:26:00,566912301,1.259,103.7162,10.5,240
2026-09-17 14:27:00,566912301,1.2515,103.7032,10.5,240
2026-09-17 14:28:00,566912301,1.244,103.6902,10.5,240
2026-09-17 14:29:00,566912301,1.2365,103.6772,10.5,240
2026-09-17 14:30:00,566912301,1.229,103.6642,10.5,240
2026-09-17 14:31:00,566912301,1.2215,103.6512,10.5,240
2026-09-17 14:20:00,311092834,4.7514,99.0229,15.9,142
2026-09-17 14:21:00,311092834,4.7396,99.0322,15.9,142
2026-09-17 14:22:00,311092834,4.7278,99.0414,15.9,142
2026-09-17 14:23:00,311092834,4.716,99.0506,15.9,142
2026-09-17 14:24:00,311092834,4.7041,99.0599,15.9,142
2026-09-17 14:25:00,311092834,4.6923,99.0691,15.9,142
2026-09-17 14:26:00,311092834,4.6805,99.0783,15.9,142
2026-09-17 14:27:00,311092834,4.6687,99.0876,15.9,142
2026-09-17 14:28:00,311092834,4.652,99.0919,18.4,142
2026-09-17 14:29:00,311092834,4.6482,99.1092,18.4,142
2026-09-17 14:30:00,311092834,4.6307,99.1127,18.4,142
2026-09-17 14:31:00,311092834,4.6231,99.1262,18.4,142
2026-09-17 14:20:00,408192301,17.6291,58.0291,14.8,225
2026-09-17 14:21:00,408192301,17.6185,58.0185,14.8,225
2026-09-17 14:22:00,408192301,17.6079,58.0079,14.8,225
2026-09-17 14:23:00,408192301,17.5973,57.9973,14.8,225
2026-09-17 14:24:00,408192301,17.5866,57.9866,14.8,225
2026-09-17 14:25:00,408192301,17.576,57.976,14.8,225
2026-09-17 14:26:00,408192301,17.5654,57.9654,14.8,225
2026-09-17 14:27:00,408192301,17.5548,57.9548,14.8,225
2026-09-17 14:28:00,408192301,17.5442,57.9442,14.8,225
2026-09-17 14:29:00,408192301,17.5336,57.9336,14.8,225
2026-09-17 14:30:00,408192301,17.523,57.923,14.8,225
2026-09-17 14:31:00,408192301,17.5124,57.9124,14.8,225
2026-09-17 14:20:00,210982341,-1.5182,77.0496,18.2,88
2026-09-17 14:21:00,210982341,-1.5176,77.0646,18.2,88
2026-09-17 14:22:00,210982341,-1.5171,77.0796,18.2,88
2026-09-17 14:23:00,210982341,-1.5166,77.0946,18.2,88
2026-09-17 14:24:00,210982341,-1.5161,77.1096,18.2,88
2026-09-17 14:25:00,210982341,-1.5155,77.1246,18.2,88
2026-09-17 14:26:00,210982341,-1.515,77.1395,18.2,88
2026-09-17 14:27:00,210982341,-1.5145,77.1545,18.2,88
2026-09-17 14:28:00,210982341,-1.514,77.1695,18.2,88
2026-09-17 14:29:00,210982341,-1.5134,77.1845,18.2,88
2026-09-17 14:30:00,210982341,-1.5129,77.1995,18.2,88
2026-09-17 14:31:00,210982341,-1.5124,77.2145,18.2,88
2026-09-17 14:20:00,470129845,22.7421,60.0601,16.4,312
2026-09-17 14:21:00,470129845,22.7522,60.049,16.4,312
2026-09-17 14:22:00,470129845,22.7622,60.0378,16.4,312
2026-09-17 14:23:00,470129845,22.7723,60.0267,16.4,312
2026-09-17 14:24:00,470129845,22.7823,60.0155,16.4,312
2026-09-17 14:25:00,470129845,22.7923,60.0044,16.4,312
2026-09-17 14:26:00,470129845,22.8024,59.9932,16.4,312
2026-09-17 14:27:00,470129845,22.9624,60.1321,21.4,357
2026-09-17 14:28:00,470129845,22.9824,60.1521,21.4,357
2026-09-17 14:29:00,470129845,23.0024,60.1721,21.4,357
2026-09-17 14:30:00,470129845,23.0224,60.1921,21.4,357
2026-09-17 14:31:00,470129845,23.0424,60.2121,21.4,357
2026-09-17 14:20:00,419091823,18.7499,89.2432,11.8,350
2026-09-17 14:21:00,419091823,18.7647,89.2405,11.8,350
2026-09-17 14:22:00,419091823,18.7795,89.2379,11.8,350
2026-09-17 14:23:00,419091823,18.7942,89.2353,11.8,350
2026-09-17 14:24:00,419091823,18.809,89.2327,11.8,350
2026-09-17 14:25:00,419091823,18.8238,89.2301,11.8,350
2026-09-17 14:26:00,419091823,18.8385,89.2275,11.8,350
2026-09-17 14:27:00,419091823,18.8533,89.2249,11.8,350
2026-09-17 14:28:00,419091823,18.8692,89.2234,14.3,350
2026-09-17 14:29:00,419091823,18.8875,89.2244,14.3,350
2026-09-17 14:30:00,419091823,18.9007,89.2201,14.3,350
2026-09-17 14:31:00,419091823,18.9101,89.2122,14.3,350
2026-09-17 14:20:00,564918234,1.2114,103.7918,12.3,75
2026-09-17 14:21:00,564918234,1.2153,103.8063,12.3,75
2026-09-17 14:22:00,564918234,1.2192,103.8208,12.3,75
2026-09-17 14:23:00,564918234,1.223,103.8353,12.3,75
2026-09-17 14:24:00,564918234,1.2269,103.8498,12.3,75
2026-09-17 14:25:00,564918234,1.2308,103.8643,12.3,75
2026-09-17 14:26:00,564918234,1.2347,103.8788,12.3,75
2026-09-17 14:27:00,564918234,1.2386,103.8932,12.3,75
2026-09-17 14:28:00,564918234,1.2425,103.9077,12.3,75
2026-09-17 14:29:00,564918234,1.2463,103.9222,12.3,75
2026-09-17 14:30:00,564918234,1.2502,103.9367,12.3,75
2026-09-17 14:31:00,564918234,1.2541,103.9512,12.3,75
